ne year,month,month_year,country,region,is_aggregate,visitors
2024,Feb,Feb-2024,Mexico,America,False,2710
2024,Feb,Feb-2024,Middle East,Middle East,True,35346
2024,Feb,Feb-2024,Mongolia,Asia and the Pacific,False,4237
2024,Feb,Feb-2024,Morocco,Africa,False,847
2024,Feb,Feb-2024,Myanmar,Asia and the Pacific,False,39616
2024,Feb,Feb-2024,Nepal,Asia and the Pacific,False,3109
2024,Feb,Feb-2024,Netherlands,Europe,False,22720
2024,Feb,Feb-2024,New Zealand,Oceania,False,5752
2024,Feb,Feb-2024,North Korea,Asia and the Pacific,False,0
2024,Feb,Feb-2024,North-East Asia,Asia and the Pacific,True,1137558
2024,Feb,Feb-2024,Northern Europe,Europe,True,178854
2024,Feb,Feb-2024,Norway,Europe,False,13361
2024,Feb,Feb-2024,Oceania,Oceania,True,53148
2024,Feb,Feb-2024,Oman,Middle East,False,4730
2024,Feb,Feb-2024,Other in Africa,Africa,False,2282
2024,Feb,Feb-2024,Other in America,America,False,1138
2024,Feb,Feb-2024,Other in Asia,Asia and the Pacific,False,85
2024,Feb,Feb-2024,Other in Europe,Europe,False,2309
2024,Feb,Feb-2024,Other in Middle East,Middle East,False,526
2024,Feb,Feb-2024,Other in Oceania,Oceania,False,351
2024,Feb,Feb-2024,Pakistan,Asia and the Pacific,False,6124
2024,Feb,Feb-2024,Peru,America,False,745
2024,Feb,Feb-2024,Philippines,Asia and the Pacific,False,37911
2024,Feb,Feb-2024,Poland,Europe,False,25959
2024,Feb,Feb-2024,Portugal,Europe,False,4330
2024,Feb,Feb-2024,Qatar,Middle East,False,1759
2024,Feb,Feb-2024,Romania,Europe,False,6140
2024,Feb,Feb-2024,Russian Federation,Europe,False,204742
2024,Feb,Feb-2024,Saudi Arabia,Middle East,False,11931
2024,Feb,Feb-2024,Serbia,Europe,False,1447
2024,Feb,Feb-2024,Singapore,Asia and the Pacific,False,66414
2024,Feb,Feb-2024,Slovakia,Europe,False,4211
2024,Feb,Feb-2024,Slovenia,Europe,False,1957
2024,Feb,Feb-2024,South  Africa,Africa,False,3865
2024,Feb,Feb-2024,South Asia,Asia and the Pacific,True,184134
2024,Feb,Feb-2024,South-East Asia,Asia and the Pacific,True,944998
2024,Feb,Feb-2024,Southern/Medit. Europe,Europe,True,76781
2024,Feb,Feb-2024,Spain,Europe,False,11694
2024,Feb,Feb-2024,Sri Lanka,Asia and the Pacific,False,3877
2024,Feb,Feb-2024,Sweden,Europe,False,31626
2024,Feb,Feb-2024,Switzerland,Europe,False,21086
2024,Feb,Feb-2024,Taiwan,Asia and the Pacific,False,94248
2024,Feb,Feb-2024,The United States of America,America,False,91483
2024,Feb,Feb-2024,Turkey,Europe,False,9879
2024,Feb,Feb-2024,U.A.E.,Middle East,False,6931
2024,Feb,Feb-2024,Ukraine,Europe,False,5104
2024,Feb,Feb-2024,United Kingdom,Europe,False,89687
2024,Feb,Feb-2024,Uruguay,America,False,196
2024,Feb,Feb-2024,Uzbekistan,Europe,False,4899
2024,Feb,Feb-2024,Vietnam,Asia and the Pacific,False,75013
2024,Feb,Feb-2024,Western Europe,Europe,True,280758
2024,Feb,Feb-2024,Yemen,Middle East,False,652
2024,Mar,Mar-2024,Africa,Africa,True,9534
2024,Mar,Mar-2024,America,America,True,135962
2024,Mar,Mar-2024,Argentina,America,False,2403
2024,Mar,Mar-2024,Asia and the Pacific,Asia and the Pacific,True,2063087
2024,Mar,Mar-2024,Australia,Oceania,False,59172
2024,Mar,Mar-2024,Austria,Europe,False,10908
2024,Mar,Mar-2024,Bahrain,Middle East,False,442
2024,Mar,Mar-2024,Bangladesh,Asia and the Pacific,False,7264
2024,Mar,Mar-2024,Belarus,Europe,False,1618
2024,Mar,Mar-2024,Belgium,Europe,False,9160
2024,Mar,Mar-2024,Bhutan,Asia and the Pacific,False,1238
2024,Mar,Mar-2024,Brazil,America,False,6267
2024,Mar,Mar-2024,Brunei,Asia and the Pacific,False,996
2024,Mar,Mar-2024,Bulgaria,Europe,False,1937
2024,Mar,Mar-2024,Cambodia,Asia and the Pacific,False,46499
2024,Mar,Mar-2024,Canada,America,False,25546
2024,Mar,Mar-2024,Central/Eastern Europe,Europe,True,282227
2024,Mar,Mar-2024,Chile,America,False,1707
2024,Mar,Mar-2024,China,Asia and the Pacific,False,573216
2024,Mar,Mar-2024,Colombia,America,False,1285
2024,Mar,Mar-2024,Croatia,Europe,False,969
2024,Mar,Mar-2024,Cyprus,Europe,False,246
2024,Mar,Mar-2024,Czech Republic,Europe,False,7695
2024,Mar,Mar-2024,Denmark,Europe,False,17047
2024,Mar,Mar-2024,Egypt,Middle East,False,459
2024,Mar,Mar-2024,Estonia,Europe,False,2039
2024,Mar,Mar-2024,Ethiopia,Africa,False,988
2024,Mar,Mar-2024,Europe,Europe,True,765683
2024,Mar,Mar-2024,Finland,Europe,False,10459
2024,Mar,Mar-2024,France,Europe,False,63611
2024,Mar,Mar-2024,Germany,Europe,False,115470
2024,Mar,Mar-2024,Grand Total,Africa,True,2982721
2024,Mar,Mar-2024,Greece,Europe,False,1933
2024,Mar,Mar-2024,Hong Kong (China),Asia and the Pacific,False,78463
2024,Mar,Mar-2024,Hungary,Europe,False,4304
2024,Mar,Mar-2024,Iceland,Europe,False,475
2024,Mar,Mar-2024,India,Asia and the Pacific,False,161129
2024,Mar,Mar-2024,Indonesia,Asia and the Pacific,False,63162
2024,Mar,Mar-2024,Iran,Asia and the Pacific,False,10668
2024,Mar,Mar-2024,Iraq,Middle East,False,193
2024,Mar,Mar-2024,Ireland,Europe,False,7229
2024,Mar,Mar-2024,Israel,Europe,False,17923
2024,Mar,Mar-2024,Italy,Europe,False,20399
2024,Mar,Mar-2024,Japan,Asia and the Pacific,False,93136
2024,Mar,Mar-2024,Jordan,Middle East,False,283
2024,Mar,Mar-2024,Kazakhstan,Europe,False,26961
2024,Mar,Mar-2024,Kenya,Africa,False,402
2024,Mar,Mar-2024,Korea (Republic of),Asia and the Pacific,False,146575
2024,Mar,Mar-2024,Kuwait,Middle East,False,1255
2024,Mar,Mar-2024,Kyrgyzstan,Europe,False,618
2024,Mar,Mar-2024,Laos,Asia and the Pacific,False,105165
2024,Mar,Mar-2024,Latvia,Europe,False,1485
2024,Mar,Mar-2024,Lebanon,Middle East,False,397
2024,Mar,Mar-2024,Lithuania,Europe,False,2714
2024,Mar,Mar-2024,Luxembourg,Europe,False,744
2024,Mar,Mar-2024,Macao (China),Asia and the Pacific,False,4268
2024,Mar,Mar-2024,Malaysia,Asia and the Pacific,False,345750
2024,Mar,Mar-2024,Maldives,Asia and the Pacific,False,963
2024,Mar,Mar-2024,Mauritius,Africa,False,880
2024,Mar,Mar-2024,Mexico,America,False,4382
2024,Mar,Mar-2024,Middle East,Middle East,True,8455
2024,Mar,Mar-2024,Mongolia,Asia and the Pacific,False,1670
2024,Mar,Mar-2024,Morocco,Africa,False,271
2024,Mar,Mar-2024,Myanmar,Asia and the Pacific,False,51358
2024,Mar,Mar-2024,Nepal,Asia and the Pacific,False,3219
2024,Mar,Mar-2024,Netherlands,Europe,False,18183
2024,Mar,Mar-2024,New Zealand,Oceania,False,6668
2024,Mar,Mar-2024,North Korea,Asia and the Pacific,False,22
2024,Mar,Mar-2024,North-East Asia,Asia and the Pacific,True,987746
2024,Mar,Mar-2024,Northern Europe,Europe,True,174118
2024,Mar,Mar-2024,Norway,Europe,False,10665
2024,Mar,Mar-2024,Oceania,Oceania,True,66290
2024,Mar,Mar-2024,Oman,Middle East,False,964
2024,Mar,Mar-2024,Other in Africa,Africa,False,1426
2024,Mar,Mar-2024,Other in America,America,False,1386
2024,Mar,Mar-2024,Other in Asia,Asia and the Pacific,False,115
2024,Mar,Mar-2024,Other in Europe,Europe,False,2266
2024,Mar,Mar-2024,Other in Middle East,Middle East,False,196
2024,Mar,Mar-2024,Other in Oceania,Oceania,False,450
2024,Mar,Mar-2024,Pakistan,Asia and the Pacific,False,3019
2024,Mar,Mar-2024,Peru,America,False,728
2024,Mar,Mar-2024,Philippines,Asia and the Pacific,False,42504
2024,Mar,Mar-2024,Poland,Europe,False,18490
2024,Mar,Mar-2024,Portugal,Europe,False,5951
2024,Mar,Mar-2024,Qatar,Middle East,False,703
2024,Mar,Mar-2024,Romania,Europe,False,4092
2024,Mar,Mar-2024,Russian Federation,Europe,False,198904
2024,Mar,Mar-2024,Saudi Arabia,Middle East,False,1493
2024,Mar,Mar-2024,Serbia,Europe,False,1020
2024,Mar,Mar-2024,Singapore,Asia and the Pacific,False,83489
2024,Mar,Mar-2024,Slovakia,Europe,False,3989
2024,Mar,Mar-2024,Slovenia,Europe,False,942
2024,Mar,Mar-2024,South  Africa,Africa,False,5567
2024,Mar,Mar-2024,South Asia,Asia and the Pacific,True,191100
2024,Mar,Mar-2024,South-East Asia,Asia and the Pacific,True,817836
2024,Mar,Mar-2024,Southern/Medit. Europe,Europe,True,69986
2024,Mar,Mar-2024,Spain,Europe,False,14107
2024,Mar,Mar-2024,Sri Lanka,Asia and the Pacific,False,3600
2024,Mar,Mar-2024,Sweden,Europe,False,22564
2024,Mar,Mar-2024,Switzerland,Europe,False,19010
2024,Mar,Mar-2024,Taiwan,Asia and the Pacific,False,90396
2024,Mar,Mar-2024,The United States of America,America,False,91719
2024,Mar,Mar-2024,Turkey,Europe,False,6496
2024,Mar,Mar-2024,U.A.E.,Middle East,False,1974
2024,Mar,Mar-2024,Ukraine,Europe,False,4218
2024,Mar,Mar-2024,United Kingdom,Europe,False,105679
2024,Mar,Mar-2024,Uruguay,America,False,539
2024,Mar,Mar-2024,Uzbekistan,Europe,False,3163
2024,Mar,Mar-2024,Vietnam,Asia and the Pacific,False,78913
2024,Mar,Mar-2024,Western Europe,Europe,True,237086
2024,Mar,Mar-2024,Yemen,Middle East,False,96
2024,Apr,Apr-2024,Africa,Africa,True,11264
2024,Apr,Apr-2024,America,America,True,108172
2024,Apr,Apr-2024,Argentina,America,False,1743
2024,Apr,Apr-2024,Asia and the Pacific,Asia and the Pacific,True,2069461
2024,Apr,Apr-2024,Australia,Oceania,False,62887
2024,Apr,Apr-2024,Austria,Europe,False,6278
2024,Apr,Apr-2024,Bahrain,Middle East,False,1842
2024,Apr,Apr-2024,Bangladesh,Asia and the Pacific,False,13989
2024,Apr,Apr-2024,Belarus,Europe,False,789
2024,Apr,Apr-2024,Belgium,Europe,False,7533
2024,Apr,Apr-2024,Bhutan,Asia and the Pacific,False,1062
2024,Apr,Apr-2024,Brazil,America,False,4725
2024,Apr,Apr-2024,Brunei,Asia and the Pacific,False,1063
2024,Apr,Apr-2024,Bulgaria,Europe,False,1039
2024,Apr,Apr-2024,Cambodia,Asia and the Pacific,False,42732
2024,Apr,Apr-2024,Canada,America,False,19048
2024,Apr,Apr-2024,Central/Eastern Europe,Europe,True,183015
2024,Apr,Apr-2024,Chile,America,False,1594
2024,Apr,Apr-2024,China,Asia and the Pacific,False,595572
2024,Apr,Apr-2024,Colombia,America,False,906
2024,Apr,Apr-2024,Croatia,Europe,False,433
2024,Apr,Apr-2024,Cyprus,Europe,False,262
2024,Apr,Apr-2024,Czech Republic,Europe,False,2545
2024,Apr,Apr-2024,Denmark,Europe,False,6469
2024,Apr,Apr-2024,Egypt,Middle East,False,1551
2024,Apr,Apr-2024,Estonia,Europe,False,664
2024,Apr,Apr-2024,Ethiopia,Africa,False,1298
2024,Apr,Apr-2024,Europe,Europe,True,523160
2024,Apr,Apr-2024,Finland,Europe,False,3365
2024,Apr,Apr-2024,France,Europe,False,58805
2024,Apr,Apr-2024,Germany,Europe,False,60191
2024,Apr,Apr-2024,Grand Total,Africa,True,2757128
2024,Apr,Apr-2024,Greece,Europe,False,1218
2024,Apr,Apr-2024,Hong Kong (China),Asia and the Pacific,False,59401
2024,Apr,Apr-2024,Hungary,Europe,False,1681
2024,Apr,Apr-2024,Iceland,Europe,False,216
2024,Apr,Apr-2024,India,Asia and the Pacific,False,170635
2024,Apr,Apr-2024,Indonesia,Asia and the Pacific,False,74499
2024,Apr,Apr-2024,Iran,Asia and the Pacific,False,4602
2024,Apr,Apr-2024,Iraq,Middle East,False,434
2024,Apr,Apr-2024,Ireland,Europe,False,5205
2024,Apr,Apr-2024,Israel,Europe,False,24243
2024,Apr,Apr-2024,Italy,Europe,False,14343
2024,Apr,Apr-2024,Japan,Asia and the Pacific,False,62360
2024,Apr,Apr-2024,Jordan,Middle East,False,1122
2024,Apr,Apr-2024,Kazakhstan,Europe,False,10746
2024,Apr,Apr-2024,Kenya,Africa,False,465
2024,Apr,Apr-2024,Korea (Republic of),Asia and the Pacific,False,120608
2024,Apr,Apr-2024,Kuwait,Middle East,False,4771
2024,Apr,Apr-2024,Kyrgyzstan,Europe,False,538
2024,Apr,Apr-2024,Laos,Asia and the Pacific,False,95010
2024,Apr,Apr-2024,Latvia,Europe,False,625
2024,Apr,Apr-2024,Lebanon,Middle East,False,707
2024,Apr,Apr-2024,Lithuania,Europe,False,1341
2024,Apr,Apr-2024,Luxembourg,Europe,False,456
2024,Apr,Apr-2024,Macao (China),Asia and the Pacific,False,3774
2024,Apr,Apr-2024,Malaysia,Asia and the Pacific,False,401282
2024,Apr,Apr-2024,Maldives,Asia and the Pacific,False,2006
2024,Apr,Apr-2024,Mauritius,Africa,False,1489
2024,Apr,Apr-2024,Mexico,America,False,2820
2024,Apr,Apr-2024,Middle East,Middle East,True,45071
2024,Apr,Apr-2024,Mongolia,Asia and the Pacific,False,987
2024,Apr,Apr-2024,Morocco,Africa,False,883
2024,Apr,Apr-2024,Myanmar,Asia and the Pacific,False,56698
2024,Apr,Apr-2024,Nepal,Asia and the Pacific,False,2799
2024,Apr,Apr-2024,Netherlands,Europe,False,19768
2024,Apr,Apr-2024,New Zealand,Oceania,False,7713
2024,Apr,Apr-2024,North Korea,Asia and the Pacific,False,4
2024,Apr,Apr-2024,North-East Asia,Asia and the Pacific,True,933676
2024,Apr,Apr-2024,Northern Europe,Europe,True,105172
2024,Apr,Apr-2024,Norway,Europe,False,4085
2024,Apr,Apr-2024,Oceania,Oceania,True,71006
2024,Apr,Apr-2024,Oman,Middle East,False,5525
2024,Apr,Apr-2024,Other in Africa,Africa,False,2141
2024,Apr,Apr-2024,Other in America,America,False,1266
2024,Apr,Apr-2024,Other in Asia,Asia and the Pacific,False,121
2024,Apr,Apr-2024,Other in Europe,Europe,False,1357
2024,Apr,Apr-2024,Other in Middle East,Middle East,False,651
2024,Apr,Apr-2024,Other in Oceania,Oceania,False,406
2024,Apr,Apr-2024,Pakistan,Asia and the Pacific,False,4936
2024,Apr,Apr-2024,Peru,America,False,669
2024,Apr,Apr-2024,Philippines,Asia and the Pacific,False,43856
2024,Apr,Apr-2024,Poland,Europe,False,8571
2024,Apr,Apr-2024,Portugal,Europe,False,4145
2024,Apr,Apr-2024,Qatar,Middle East,False,3577
2024,Apr,Apr-2024,Romania,Europe,False,3136
2024,Apr,Apr-2024,Russian Federation,Europe,False,144397
2024,Apr,Apr-2024,Saudi Arabia,Middle East,False,13922
2024,Apr,Apr-2024,Serbia,Europe,False,648
2024,Apr,Apr-2024,Singapore,Asia and the Pacific,False,62938
2024,Apr,Apr-2024,Slovakia,Europe,False,1837
2024,Apr,Apr-2024,Slovenia,Europe,False,816
2024,Apr,Apr-2024,South  Africa,Africa,False,4988
2024,Apr,Apr-2024,South Asia,Asia and the Pacific,True,204881
2024,Apr,Apr-2024,South-East Asia,Asia and the Pacific,True,859777
2024,Apr,Apr-2024,Southern/Medit. Europe,Europe,True,65617
2024,Apr,Apr-2024,Spain,Europe,False,8923
2024,Apr,Apr-2024,Sri Lanka,Asia and the Pacific,False,4852
2024,Apr,Apr-2024,Sweden,Europe,False,7754
2024,Apr,Apr-2024,Switzerland,Europe,False,14968
2024,Apr,Apr-2024,Taiwan,Asia and the Pacific,False,90970
2024,Apr,Apr-2024,The United States of America,America,False,75204
2024,Apr,Apr-2024,Turkey,Europe,False,10586
2024,Apr,Apr-2024,U.A.E.,Middle East,False,10316
2024,Apr,Apr-2024,Ukraine,Europe,False,3017
2024,Apr,Apr-2024,United Kingdom,Europe,False,78078
2024,Apr,Apr-2024,Uruguay,America,False,197
2024,Apr,Apr-2024,Uzbekistan,Europe,False,2089
2024,Apr,Apr-2024,Vietnam,Asia and the Pacific,False,81699
2024,Apr,Apr-2024,Western Europe,Europe,True,167999
2024,Apr,Apr-2024,Yemen,Middle East,False,653
2024,May,May-2024,Africa,Africa,True,11257
2024,May,May-2024,America,America,True,97076
2024,May,May-2024,Argentina,America,False,1344
2024,May,May-2024,Asia and the Pacific,Asia and the Pacific,True,2137118
2024,May,May-2024,Australia,Oceania,False,52920
2024,May,May-2024,Austria,Europe,False,4210
2024,May,May-2024,Bahrain,Middle East,False,1825
2024,May,May-2024,Bangladesh,Asia and the Pacific,False,10046
2024,May,May-2024,Belarus,Europe,False,422
2024,May,May-2024,Belgium,Europe,False,5008
2024,May,May-2024,Bhutan,Asia and the Pacific,False,1187
2024,May,May-2024,Brazil,America,False,3615
2024,May,May-2024,Brunei,Asia and the Pacific,False,1155
2024,May,May-2024,Bulgaria,Europe,False,572
2024,May,May-2024,Cambodia,Asia and the Pacific,False,46384
2024,May,May-2024,Canada,America,False,15907
2024,May,May-2024,Central/Eastern Europe,Europe,True,106198
2024,May,May-2024,Chile,America,False,1252
2024,May,May-2024,China,Asia and the Pacific,False,559461
2024,May,May-2024,Colombia,America,False,909
2024,May,May-2024,Croatia,Europe,False,269
2024,May,May-2024,Cyprus,Europe,False,213
2024,May,May-2024,Czech Republic,Europe,False,1553
2024,May,May-2024,Denmark,Europe,False,3929
2024,May,May-2024,Egypt,Middle East,False,1244
2024,May,May-2024,Estonia,Europe,False,353
2024,May,May-2024,Ethiopia,Africa,False,1572
2024,May,May-2024,Europe,Europe,True,343907
2024,May,May-2024,Finland,Europe,False,2527
2024,May,May-2024,France,Europe,False,37093
2024,May,May-2024,Germany,Europe,False,42778
2024,May,May-2024,Grand Total,Africa,True,2633464
2024,May,May-2024,Greece,Europe,False,987
2024,May,May-2024,Hong Kong (China),Asia and the Pacific,False,64981
2024,May,May-2024,Hungary,Europe,False,1039
2024,May,May-2024,Iceland,Europe,False,187
2024,May,May-2024,India,Asia and the Pacific,False,198993
2024,May,May-2024,Indonesia,Asia and the Pacific,False,75162
2024,May,May-2024,Iran,Asia and the Pacific,False,4087
2024,May,May-2024,Iraq,Middle East,False,420
2024,May,May-2024,Ireland,Europe,False,5808
2024,May,May-2024,Israel,Europe,False,17672
2024,May,May-2024,Italy,Europe,False,9046
2024,May,May-2024,Japan,Asia and the Pacific,False,67269
2024,May,May-2024,Jordan,Middle East,False,972
2024,May,May-2024,Kazakhstan,Europe,False,6597
2024,May,May-2024,Kenya,Africa,False,378
2024,May,May-2024,Korea (Republic of),Asia and the Pacific,False,124093
2024,May,May-2024,Kuwait,Middle East,False,5992
2024,May,May-2024,Kyrgyzstan,Europe,False,360
2024,May,May-2024,Laos,Asia and the Pacific,False,104273
2024,May,May-2024,Latvia,Europe,False,435
2024,May,May-2024,Lebanon,Middle East,False,354
2024,May,May-2024,Lithuania,Europe,False,944
2024,May,May-2024,Luxembourg,Europe,False,246
2024,May,May-2024,Macao (China),Asia and the Pacific,False,3842
2024,May,May-2024,Malaysia,Asia and the Pacific,False,442550
2024,May,May-2024,Maldives,Asia and the Pacific,False,4416
2024,May,May-2024,Mauritius,Africa,False,990
2024,May,May-2024,Mexico,America,False,3260
2024,May,May-2024,Middle East,Middle East,True,44106
2024,May,May-2024,Mongolia,Asia and the Pacific,False,995
2024,May,May-2024,Morocco,Africa,False,1015
2024,May,May-2024,Myanmar,Asia and the Pacific,False,47830
2024,May,May-2024,Nepal,Asia and the Pacific,False,2924
2024,May,May-2024,Netherlands,Europe,False,14431
2024,May,May-2024,New Zealand,Oceania,False,7067
2024,May,May-2024,North Korea,Asia and the Pacific,False,15
2024,May,May-2024,North-East Asia,Asia and the Pacific,True,900612
2024,May,May-2024,Northern Europe,Europe,True,78254
2024,May,May-2024,Norway,Europe,False,2945
2024,May,May-2024,Oceania,Oceania,True,60500
2024,May,May-2024,Oman,Middle East,False,6881
2024,May,May-2024,Other in Africa,Africa,False,2394
2024,May,May-2024,Other in America,America,False,1300
2024,May,May-2024,Other in Asia,Asia and the Pacific,False,95
2024,May,May-2024,Other in Europe,Europe,False,1119
2024,May,May-2024,Other in Middle East,Middle East,False,601
2024,May,May-2024,Other in Oceania,Oceania,False,513
2024,May,May-2024,Pakistan,Asia and the Pacific,False,5660
2024,May,May-2024,Peru,America,False,677
2024,May,May-2024,Philippines,Asia and the Pacific,False,44695
2024,May,May-2024,Poland,Europe,False,5383
2024,May,May-2024,Portugal,Europe,False,2940
2024,May,May-2024,Qatar,Middle East,False,2172
2024,May,May-2024,Romania,Europe,False,1587
2024,May,May-2024,Russian Federation,Europe,False,81263
2024,May,May-2024,Saudi Arabia,Middle East,False,13695
2024,May,May-2024,Serbia,Europe,False,346
2024,May,May-2024,Singapore,Asia and the Pacific,False,82219
2024,May,May-2024,Slovakia,Europe,False,1209
2024,May,May-2024,Slovenia,Europe,False,354
2024,May,May-2024,South  Africa,Africa,False,4908
2024,May,May-2024,South Asia,Asia and the Pacific,True,231397
2024,May,May-2024,South-East Asia,Asia and the Pacific,True,944514
2024,May,May-2024,Southern/Medit. Europe,Europe,True,46821
2024,May,May-2024,Spain,Europe,False,9189
2024,May,May-2024,Sri Lanka,Asia and the Pacific,False,4084
2024,May,May-2024,Sweden,Europe,False,4437
2024,May,May-2024,Switzerland,Europe,False,7749
2024,May,May-2024,Taiwan,Asia and the Pacific,False,79956
2024,May,May-2024,The United States of America,America,False,68257
2024,May,May-2024,Turkey,Europe,False,5805
2024,May,May-2024,U.A.E.,Middle East,False,9226
2024,May,May-2024,Ukraine,Europe,False,2485
2024,May,May-2024,United Kingdom,Europe,False,58421
2024,May,May-2024,Uruguay,America,False,555
2024,May,May-2024,Uzbekistan,Europe,False,1996
2024,May,May-2024,Vietnam,Asia and the Pacific,False,100246
2024,May,May-2024,Western Europe,Europe,True,111515
2024,May,May-2024,Yemen,Middle East,False,724
2024,Jun,Jun-2024,Africa,Africa,True,13224
2024,Jun,Jun-2024,America,America,True,107002
2024,Jun,Jun-2024,Argentina,America,False,1204
2024,Jun,Jun-2024,Asia and the Pacific,Asia and the Pacific,True,2197566
2024,Jun,Jun-2024,Australia,Oceania,False,64883
2024,Jun,Jun-2024,Austria,Europe,False,3388
2024,Jun,Jun-2024,Bahrain,Middle East,False,4803
2024,Jun,Jun-2024,Bangladesh,Asia and the Pacific,False,12814
2024,Jun,Jun-2024,Belarus,Europe,False,443
2024,Jun,Jun-2024,Belgium,Europe,False,5838
2024,Jun,Jun-2024,Bhutan,Asia and the Pacific,False,1296
2024,Jun,Jun-2024,Brazil,America,False,3061
2024,Jun,Jun-2024,Brunei,Asia and the Pacific,False,1246
2024,Jun,Jun-2024,Bulgaria,Europe,False,409
2024,Jun,Jun-2024,Cambodia,Asia and the Pacific,False,47125
2024,Jun,Jun-2024,Canada,America,False,12921
2024,Jun,Jun-2024,Central/Eastern Europe,Europe,True,96448
2024,Jun,Jun-2024,Chile,America,False,975
2024,Jun,Jun-2024,China,Asia and the Pacific,False,528112
2024,Jun,Jun-2024,Colombia,America,False,975
2024,Jun,Jun-2024,Croatia,Europe,False,204
2024,Jun,Jun-2024,Cyprus,Europe,False,147
2024,Jun,Jun-2024,Czech Republic,Europe,False,1765
2024,Jun,Jun-2024,Denmark,Europe,False,4369
2024,Jun,Jun-2024,Egypt,Middle East,False,1926
2024,Jun,Jun-2024,Estonia,Europe,False,299
2024,Jun,Jun-2024,Ethiopia,Africa,False,1780
2024,Jun,Jun-2024,Europe,Europe,True,325497
2024,Jun,Jun-2024,Finland,Europe,False,2690
2024,Jun,Jun-2024,France,Europe,False,28082
2024,Jun,Jun-2024,Germany,Europe,False,28429
2024,Jun,Jun-2024,Grand Total,Africa,True,2740372
2024,Jun,Jun-2024,Greece,Europe,False,669
2024,Jun,Jun-2024,Hong Kong (China),Asia and the Pacific,False,81602
2024,Jun,Jun-2024,Hungary,Europe,False,885
2024,Jun,Jun-2024,Iceland,Europe,False,265
2024,Jun,Jun-2024,India,Asia and the Pacific,False,197489
2024,Jun,Jun-2024,Indonesia,Asia and the Pacific,False,80154
