year,month,province,occupancy_rate,total_guests,total_visitors,thai_visitors,foreign_visitors,total_revenue,thai_revenue,foreign_revenue
2567,Apr,ตาก,67.09,129018.0,190861.0,186677.0,4184.0,650.0799999999999,634.68,15.4
2567,Apr,นครนายก,68.81,119711.0,287649.0,286497.0,1152.0,695.09,690.21,4.88
2567,Apr,นครปฐม,55.83,80238.0,361890.0,355054.0,6836.0,635.9699999999999,617.93,18.04
2567,Apr,นครพนม,75.25,70833.0,197953.0,182520.0,15433.0,365.74,334.92,30.82
2567,Apr,นครราชสีมา,70.82,425567.0,716963.0,698150.0,18813.0,1844.75,1779.15,65.6
2567,Apr,นครศรีธรรมราช,75.09,224888.0,379658.0,373417.0,6241.0,1299.27,1267.04,32.23
2567,Apr,นครสวรรค์,55.94,93170.0,226852.0,225272.0,1580.0,622.66,618.49,4.17
2567,Apr,นนทบุรี,58.86,102051.0,344733.0,321646.0,23087.0,617.09,556.37,60.72
2567,Apr,นราธิวาส,63.89,47953.0,102187.0,38459.0,63728.0,351.11,114.36,236.75
2567,Apr,น่าน,71.55,95067.0,135069.0,132655.0,2414.0,424.16,412.24,11.92
2567,Apr,บึงกาฬ,53.89,34145.0,77522.0,74202.0,3320.0,141.54000000000002,134.05,7.49
2567,Apr,บุรีรัมย์,75.01,159992.0,321305.0,315203.0,6102.0,715.89,697.59,18.3
2567,Apr,ปทุมธานี,52.84,66057.0,278387.0,247946.0,30441.0,440.59,370.99,69.6
2567,Apr,ประจวบคีรีขันธ์,78.67,538798.0,1028380.0,974098.0,54282.0,4520.33,3906.42,613.91
2567,Apr,ประจวบศิรีขันธ์,78.67,538798.0,1028380.0,974098.0,54282.0,4520.33,3906.42,613.91
2567,Apr,ปราจีนบุรี,55.61,75105.0,136954.0,135831.0,1123.0,404.41,399.01,5.4
2567,Apr,ปัตตานี,53.22,23114.0,53477.0,36045.0,17432.0,174.08,118.81,55.27
2567,Apr,พระนครศรีอยุธยา,62.12,91172.0,985952.0,841509.0,144443.0,2204.11,1816.37,387.74
2567,Apr,พะเยา,65.09,43856.0,83979.0,80850.0,3129.0,188.39,179.98,8.41
2567,Apr,พังงา,75.59,123827.0,382844.0,136973.0,245871.0,4862.72,1170.7,3692.02
2567,Apr,พัทลุง,69.18,60129.0,163532.0,156922.0,6610.0,364.3,351.82,12.48
2567,Apr,พิจิตร,54.7,30576.0,73645.0,73405.0,240.0,137.14,136.62,0.52
2567,Apr,พิษณุโลก,47.68,131058.0,256961.0,243526.0,13435.0,703.63,651.59,52.04
2567,Apr,ภูเก็ต,83.94,1100062.0,1216157.0,295050.0,921107.0,47407.14,3389.21,44017.93
2567,Apr,มหาสารคาม,56.26,32194.0,75024.0,74084.0,940.0,135.65,132.59,3.06
2567,Apr,มุกดาหาร,48.87,42585.0,170521.0,156752.0,13769.0,322.19,288.32,33.87
2567,Apr,ยะลา,79.15,101887.0,167807.0,85697.0,82110.0,669.16,280.88,388.28
2567,Apr,ยโสธร,49.08,14202.0,57343.0,57035.0,308.0,91.66,90.88,0.78
2567,Apr,ระนอง,60.71,60227.0,82973.0,80436.0,2537.0,312.35,299.85,12.5
2567,Apr,ระยอง,78.47,336379.0,543971.0,454160.0,89811.0,2536.2,1883.73,652.47
2567,Apr,ราชบุรี,67.73,106436.0,327685.0,316594.0,11091.0,658.05,632.01,26.04
2567,Apr,ร้อยเอ็ด,55.11,35822.0,86196.0,85085.0,1111.0,149.43,146.63,2.8
2567,Apr,ลพบุรี,56.81,67597.0,376784.0,374240.0,2544.0,716.62,710.55,6.07
2567,Apr,ลำปาง,56.13,63489.0,128782.0,122552.0,6230.0,406.99,374.04,32.95
2567,Apr,ลำพูน,53.91,27934.0,108589.0,101986.0,6603.0,164.7,150.98,13.72
2567,Apr,ศรีษะเกษ,54.28,31534.0,102502.0,102034.0,468.0,152.61,151.27,1.34
2567,Apr,ศรีสะเกษ,54.28,31534.0,102502.0,102034.0,468.0,152.61,151.27,1.34
2567,Apr,สกลนคร,52.95,59867.0,154063.0,152514.0,1549.0,277.25,273.04,4.21
2567,Apr,สงขลา,78.62,365198.0,655436.0,301061.0,354375.0,4584.549999999999,2071.85,2512.7
2567,Apr,สตูล,78.96,114253.0,239041.0,193387.0,45654.0,1293.94,1043.08,250.86
2567,Apr,สมุทรปราการ,61.48,125529.0,418832.0,325501.0,93331.0,869.86,561.5,308.36
2567,Apr,สมุทรสงคราม,57.81,61704.0,490793.0,473149.0,17644.0,618.49,588.27,30.22
2567,Apr,สมุทรสาคร,46.53,27379.0,145103.0,143596.0,1507.0,252.42,248.88,3.54
2567,Apr,สระบุรี,61.76,79842.0,391245.0,384554.0,6691.0,731.98,719.13,12.85
2567,Apr,สระแก้ว,54.7,47931.0,148748.0,138233.0,10515.0,480.84,451.97,28.87
2567,Apr,สิงห์บุรี,57.03,18551.0,87897.0,87302.0,595.0,137.6,136.45,1.15
2567,Apr,สุพรรณบุรี,66.38,86803.0,569080.0,564240.0,4840.0,1034.09,1021.4,12.69
2567,Apr,สุราษฎร์ธานี,83.55,598812.0,812316.0,439153.0,373163.0,11681.94,3609.13,8072.81
2567,Apr,สุรินทร์,59.6,76860.0,114080.0,110757.0,3323.0,230.4,219.08,11.32
2567,Apr,สุโขทัย,34.68,46621.0,107381.0,88580.0,18801.0,259.85,198.94,60.91
2567,Apr,หนองคาย,71.07,105484.0,339405.0,232297.0,107108.0,842.23,600.18,242.05
2567,Apr,หนองบัวลำภู,44.97,9933.0,36327.0,36046.0,281.0,40.11,39.6,0.51
2567,Apr,อำนาจเจริญ,44.16,7551.0,29110.0,28351.0,759.0,38.74,37.51,1.23
2567,Apr,อุดรธานี,66.78,160717.0,427905.0,329475.0,98430.0,1158.42,854.65,303.77
2567,Apr,อุตรดิตถ์,46.75,47709.0,84446.0,83873.0,573.0,177.82,176.75,1.07
2567,Apr,อุทัยธานี,51.03,30784.0,79697.0,79558.0,139.0,138.35,138.01,0.34
2567,Apr,อุบลราชธานี,62.73,108108.0,281050.0,277938.0,3112.0,759.5699999999999,750.56,9.01
2567,Apr,อ่างทอง,56.31,13668.0,107548.0,106254.0,1294.0,149.61,147.69,1.92
2567,Apr,เชียงราย,70.62,373481.0,523930.0,461915.0,62015.0,3876.26,3260.41,615.85
2567,Apr,เชียงใหม่,69.73,617125.0,891572.0,598455.0,293117.0,8401.119999999999,4694.92,3706.2
2567,Apr,เพชรบุรี,73.59,342143.0,991478.0,967043.0,24435.0,3194.14,2949.04,245.1
2567,Apr,เพชรบูรณ์,42.9,159101.0,213347.0,208925.0,4422.0,747.7700000000001,735.69,12.08
2567,Apr,เลย,64.11,114267.0,181439.0,178412.0,3027.0,437.12,423.96,13.16
2567,Apr,แพร่,67.92,51978.0,112626.0,111131.0,1495.0,268.61,264.3,4.31
2567,Apr,แม่ฮ่องสอน,47.8,86417.0,95727.0,79270.0,16457.0,488.89,371.07,117.82
2567,Aug,กระบี่,64.07,325051.0,461698.0,193481.0,268217.0,8388.13,2400.22,5987.91
2567,Aug,กรุงเทพมหานคร,79.62,2992545.0,5072547.0,2765047.0,2307500.0,79553.68,25665.4,53888.28
2567,Aug,กาญจนบุรี,62.68,281689.0,1207841.0,1172760.0,35081.0,2899.33,2754.61,144.72
2567,Aug,กาฬสินธุ์,52.77,25672.0,233986.0,230217.0,3769.0,303.56,295.91,7.65
2567,Aug,กำแพงเพชร,36.73,31492.0,66526.0,64492.0,2034.0,143.63,139.16,4.47
2567,Aug,ขอนแก่น,58.41,177055.0,360751.0,351318.0,9433.0,1311.65,1278.73,32.92
2567,Aug,จันทบุรี,52.95,106894.0,322896.0,320545.0,2351.0,1258.02,1245.76,12.26
2567,Aug,ฉะเชิงเทรา,42.06,31022.0,481901.0,477728.0,4173.0,681.21,670.19,11.02
2567,Aug,ชลบุรี,80.06,1580412.0,2356506.0,1411868.0,944638.0,26622.25,9040.52,17581.73
2567,Aug,ชัยนาท,51.24,21294.0,94820.0,94138.0,682.0,157.82000000000002,156.55,1.27
2567,Aug,ชัยภูมิ,69.86,79522.0,164561.0,163835.0,726.0,254.0,251.79,2.21
2567,Aug,ชุมพร,61.51,117884.0,163172.0,159850.0,3322.0,647.65,633.47,14.18
2567,Aug,ตรัง,50.61,65788.0,125687.0,119495.0,6192.0,661.38,615.97,45.41
2567,Aug,ตราด,44.72,128432.0,160058.0,130827.0,29231.0,1288.88,835.2,453.68
2567,Aug,ตาก,63.58,123752.0,171263.0,167910.0,3353.0,618.53,604.6,13.93
2567,Aug,นครนายก,58.94,96724.0,247854.0,246204.0,1650.0,557.8000000000001,550.84,6.96
2567,Aug,นครปฐม,52.43,74592.0,405156.0,397784.0,7372.0,648.0400000000001,631.34,16.7
2567,Aug,นครพนม,69.82,64798.0,176019.0,166083.0,9936.0,347.29,325.13,22.16
2567,Aug,นครราชสีมา,72.03,444092.0,721045.0,703798.0,17247.0,1871.54,1807.76,63.78
2567,Aug,นครศรีธรรมราช,70.79,220437.0,403663.0,398744.0,4919.0,1495.1799999999998,1470.83,24.35
2567,Aug,นครสวรรค์,51.7,84690.0,181986.0,180309.0,1677.0,533.2900000000001,529.1,4.19
2567,Aug,นนทบุรี,59.11,103245.0,349822.0,328918.0,20904.0,605.9300000000001,549.23,56.7
2567,Aug,นราธิวาส,68.41,56404.0,87326.0,46696.0,40630.0,395.34,195.23,200.11
2567,Aug,น่าน,55.73,77533.0,104653.0,102823.0,1830.0,292.58,283.03,9.55
2567,Aug,บึงกาฬ,53.52,34269.0,78751.0,75917.0,2834.0,149.95000000000002,143.4,6.55
2567,Aug,บุรีรัมย์,74.68,158762.0,332304.0,328058.0,4246.0,836.92,822.37,14.55
2567,Aug,ปทุมธานี,51.59,69276.0,303010.0,264089.0,38921.0,499.4,421.25,78.15
2567,Aug,ประจวบคีรีขันธ์,67.96,468427.0,925861.0,862404.0,63457.0,3923.08,3227.88,695.2
2567,Aug,ประจวบศิรีขันธ์,67.96,468427.0,925861.0,862404.0,63457.0,3923.08,3227.88,695.2
2567,Aug,ปราจีนบุรี,47.23,63404.0,114645.0,112337.0,2308.0,333.5,322.91,10.59
2567,Aug,ปัตตานี,60.86,28101.0,55206.0,41558.0,13648.0,201.0,152.11,48.89
2567,Aug,พระนครศรีอยุธยา,53.75,79263.0,817250.0,652589.0,164661.0,1889.23,1484.2,405.03
2567,Aug,พะเยา,46.34,33877.0,63749.0,60962.0,2787.0,153.41,144.98,8.43
2567,Aug,พังงา,71.12,133509.0,322352.0,125636.0,196716.0,4249.52,931.78,3317.74
2567,Aug,พัทลุง,61.57,53439.0,143965.0,137755.0,6210.0,333.85,319.44,14.41
2567,Aug,พิจิตร,49.62,28442.0,66666.0,66440.0,226.0,127.4,126.92,0.48
2567,Aug,พิษณุโลก,49.3,132510.0,237542.0,226650.0,10892.0,680.07,636.84,43.23
2567,Aug,ภูเก็ต,76.15,1107148.0,1205100.0,276604.0,928496.0,50112.01,3492.08,46619.93
2567,Aug,มหาสารคาม,49.3,27524.0,47357.0,46575.0,782.0,101.49,98.76,2.73
2567,Aug,มุกดาหาร,44.47,35825.0,132392.0,119681.0,12711.0,258.47,227.29,31.18
2567,Aug,ยะลา,80.28,113013.0,178503.0,110671.0,67832.0,686.48,375.8,310.68
2567,Aug,ยโสธร,44.75,11521.0,51084.0,50719.0,365.0,82.83,82.09,0.74
2567,Aug,ระนอง,56.22,59665.0,74761.0,72027.0,2734.0,290.84,275.13,15.71
2567,Aug,ระยอง,76.28,309908.0,501201.0,408140.0,93061.0,2281.05,1592.41,688.64
2567,Aug,ราชบุรี,58.46,88092.0,233028.0,221018.0,12010.0,477.64,448.65,28.99
2567,Aug,ร้อยเอ็ด,53.62,35382.0,82288.0,80997.0,1291.0,141.67000000000002,139.12,2.55
2567,Aug,ลพบุรี,49.14,59848.0,352391.0,349476.0,2915.0,563.4399999999999,557.28,6.16
2567,Aug,ลำปาง,49.05,57150.0,122915.0,116390.0,6525.0,412.06,383.29,28.77
2567,Aug,ลำพูน,46.83,25954.0,111587.0,105610.0,5977.0,161.64,148.1,13.54
2567,Aug,ศรีษะเกษ,51.16,32026.0,102459.0,101818.0,641.0,164.51000000000002,162.65,1.86
2567,Aug,ศรีสะเกษ,51.16,32026.0,102459.0,101818.0,641.0,164.51000000000002,162.65,1.86
2567,Aug,สกลนคร,49.41,54674.0,146853.0,144703.0,2150.0,251.69,244.84,6.85
2567,Aug,สงขลา,72.91,344579.0,585099.0,250550.0,334549.0,4366.44,1832.2,2534.24
2567,Aug,สตูล,71.35,100963.0,202190.0,168293.0,33897.0,1105.57,922.18,183.39
2567,Aug,สมุทรปราการ,52.68,116912.0,316401.0,233504.0,82897.0,704.54,445.45,259.09
2567,Aug,สมุทรสงคราม,58.36,63678.0,404323.0,387973.0,16350.0,613.7,585.84,27.86
2567,Aug,สมุทรสาคร,46.37,28301.0,109623.0,108655.0,968.0,196.35,194.06,2.29
2567,Aug,สระบุรี,54.93,75431.0,374166.0,368703.0,5463.0,631.53,620.81,10.72
2567,Aug,สระแก้ว,46.85,39368.0,122964.0,110755.0,12209.0,371.36,339.28,32.08
2567,Aug,สิงห์บุรี,55.41,18246.0,78270.0,77763.0,507.0,132.04000000000002,130.96,1.08
2567,Aug,สุพรรณบุรี,56.57,73661.0,415013.0,409520.0,5493.0,911.45,897.04,14.41
2567,Aug,สุราษฎร์ธานี,74.89,513276.0,755683.0,403211.0,352472.0,10299.68,3064.14,7235.54
2567,Aug,สุรินทร์,49.22,67518.0,96398.0,93422.0,2976.0,202.73,193.15,9.58
2567,Aug,สุโขทัย,36.41,49490.0,101353.0,69329.0,32024.0,274.47,169.16,105.31
2567,Aug,หนองคาย,64.46,90332.0,302719.0,199211.0,103508.0,727.55,482.12,245.43
2567,Aug,หนองบัวลำภู,40.1,9003.0,27594.0,27266.0,328.0,34.05,33.48,0.57
2567,Aug,อำนาจเจริญ,34.78,5933.0,21598.0,21035.0,563.0,30.72,29.68,1.04
2567,Aug,อุดรธานี,68.03,163313.0,393884.0,316553.0,77331.0,1109.16,860.41,248.75
2567,Aug,อุตรดิตถ์,45.36,46763.0,86317.0,85713.0,604.0,191.82,190.71,1.11
2567,Aug,อุทัยธานี,50.14,30545.0,83913.0,83707.0,206.0,145.0,144.52,0.48
2567,Aug,อุบลราชธานี,59.97,108562.0,275835.0,271826.0,4009.0,710.7600000000001,698.94,11.82
2567,Aug,อ่างทอง,52.26,13302.0,100493.0,99432.0,1061.0,146.35,144.75,1.6
2567,Aug,เชียงราย,59.43,314666.0,410140.0,345873.0,64267.0,3343.6,2688.1,655.5
2567,Aug,เชียงใหม่,68.16,580409.0,749660.0,486623.0,263037.0,7625.68,4254.05,3371.63
2567,Aug,เพชรบุรี,62.63,291248.0,826455.0,802874.0,23581.0,2877.1,2666.93,210.17
2567,Aug,เพชรบูรณ์,39.61,146955.0,180541.0,177558.0,2983.0,644.98,634.0,10.98
2567,Aug,เลย,63.88,117987.0,186038.0,183465.0,2573.0,461.19,449.1,12.09
2567,Aug,แพร่,54.19,43173.0,91116.0,90044.0,1072.0,225.0,221.81,3.19
2567,Aug,แม่ฮ่องสอน,51.67,93301.0,98445.0,77216.0,21229.0,519.81,370.51,149.3
2567,Dec,กระบี่,78.38,414739.0,592625.0,216031.0,376594.0,9808.56,2734.0200000000004,7074.539999999999
2567,Dec,กรุงเทพมหานคร,83.95,3201791.0,5705200.0,3178080.0,2527120.0,94961.52,26376.429999999997,68585.09
2567,Dec,กาญจนบุรี,75.04,337155.0,1362109.0,1324888.0,37221.0,3234.629999999999,3084.5,150.13000000000005
2567,Dec,กาฬสินธุ์,59.08,27374.0,281055.0,276897.0,4158.0,399.0,388.79,10.209999999999996
2567,Dec,กำแพงเพชร,46.89,39426.0,92228.0,89559.0,2669.0,195.36,189.11000000000007,6.2499999999999964
2567,Dec,ขอนแก่น,73.43,215060.0,428746.0,417371.0,11375.0,1396.4900000000007,1361.88,34.610000000000014
2567,Dec,จันทบุรี,70.96,147093.0,404357.0,400996.0,3361.0,1659.1299999999997,1641.2099999999996,17.92
2567,Dec,ฉะเชิงเทรา,48.84,39923.0,619167.0,613506.0,5661.0,890.0600000000002,875.0000000000002,15.060000000000002
2567,Dec,ชลบุรี,86.52,1761199.0,2720924.0,1696334.0,1024590.0,31014.000000000007,10983.610000000004,20030.390000000007
2567,Dec,ชัยนาท,56.46,26576.0,109640.0,109166.0,474.0,184.1500000000001,183.24000000000007,0.91
2567,Dec,ชัยภูมิ,75.51,85953.0,178486.0,177402.0,1084.0,296.65999999999974,293.6399999999999,3.0200000000000005
2567,Dec,ชุมพร,66.08,119936.0,168276.0,164492.0,3784.0,679.3500000000001,665.45,13.900000000000002
2567,Dec,ตรัง,63.02,84479.0,156144.0,144860.0,11284.0,786.2899999999995,711.3799999999997,74.90999999999997
2567,Dec,ตราด,50.99,164244.0,193773.0,149637.0,44136.0,1618.719999999999,982.0499999999996,636.6699999999998
2567,Dec,ตาก,78.63,152942.0,217602.0,213211.0,4391.0,779.96,757.48,22.480000000000004
2567,Dec,นครนายก,68.4,127200.0,268806.0,266636.0,2170.0,684.9499999999998,674.2799999999997,10.670000000000002
2567,Dec,นครปฐม,63.24,90728.0,440745.0,434156.0,6589.0,759.7199999999998,741.8499999999997,17.869999999999997
2567,Dec,นครพนม,72.97,68384.0,195238.0,179834.0,15404.0,390.09000000000015,349.59000000000003,40.500000000000014
2567,Dec,นครราชสีมา,83.73,535458.0,909885.0,885907.0,23978.0,2362.49,2274.3699999999994,88.12
2567,Dec,นครศรีธรรมราช,70.95,220111.0,392173.0,386911.0,5262.0,1417.5999999999997,1392.91,24.69000000000001
2567,Dec,นครสวรรค์,60.24,102835.0,214815.0,213152.0,1663.0,584.5999999999999,579.04,5.559999999999999
2567,Dec,นนทบุรี,62.63,109682.0,352938.0,334027.0,18911.0,621.6100000000001,573.45,48.15999999999998
2567,Dec,นราธิวาส,66.23,54945.0,106766.0,36239.0,70527.0,399.69,110.90999999999995,288.78
2567,Dec,น่าน,86.64,113761.0,157205.0,155079.0,2126.0,451.4900000000001,440.25,11.240000000000007
2567,Dec,บึงกาฬ,58.44,39897.0,84749.0,81443.0,3306.0,166.72000000000003,158.32,8.400000000000002
2567,Dec,บุรีรัมย์,72.8,150064.0,314603.0,308215.0,6388.0,775.6200000000003,757.9200000000005,17.699999999999996
2567,Dec,ปทุมธานี,60.39,80853.0,323526.0,285602.0,37924.0,561.3799999999997,481.7999999999997,79.58000000000001
2567,Dec,ประจวบคีรีขันธ์,78.3,548525.0,1067569.0,989167.0,78402.0,5186.82,4345.029999999999,841.7900000000004
2567,Dec,ประจวบศิรีขันธ์,78.3,548525.0,1067569.0,989167.0,78402.0,5186.82,4345.029999999999,841.7900000000004
2567,Dec,ปราจีนบุรี,54.81,74395.0,141442.0,138379.0,3063.0,400.34,386.4799999999999,13.86
2567,Dec,ปัตตานี,63.44,27389.0,57696.0,40802.0,16894.0,166.31,119.84000000000005,46.47000000000001
2567,Dec,พระนครศรีอยุธยา,71.82,103770.0,1158229.0,974829.0,183400.0,2594.550000000001,2138.440000000001,456.1099999999999
2567,Dec,พะเยา,79.43,55322.0,112496.0,109523.0,2973.0,298.8599999999998,290.49999999999983,8.36
2567,Dec,พังงา,85.54,159910.0,425074.0,172915.0,252159.0,5464.720000000001,1307.9100000000003,4156.81
2567,Dec,พัทลุง,65.87,59750.0,166490.0,157045.0,9445.0,359.5,338.3700000000001,21.13000000000001
2567,Dec,พิจิตร,59.16,33271.0,84571.0,84266.0,305.0,169.01,168.26999999999998,0.7400000000000002
2567,Dec,พิษณุโลก,59.24,166887.0,303384.0,279105.0,24279.0,945.2199999999996,845.1699999999996,100.05
2567,Dec,ภูเก็ต,85.33,1231362.0,1377958.0,292630.0,1085328.0,54163.00999999998,3304.0,50859.01
2567,Dec,มหาสารคาม,55.17,29695.0,55013.0,54007.0,1006.0,104.32000000000004,101.75000000000006,2.5700000000000003
2567,Dec,มุกดาหาร,52.78,43073.0,188128.0,174583.0,13545.0,360.23,325.05000000000007,35.18000000000001
2567,Dec,ยะลา,79.38,92998.0,164852.0,106128.0,58724.0,550.3799999999997,311.1299999999999,239.25
2567,Dec,ยโสธร,51.46,13420.0,56015.0,55631.0,384.0,92.43000000000004,91.32000000000004,1.11
2567,Dec,ระนอง,60.73,69628.0,90446.0,84684.0,5762.0,338.18999999999994,306.65,31.539999999999992
2567,Dec,ระยอง,77.05,340068.0,569634.0,462933.0,106701.0,2897.6400000000003,2072.0199999999995,825.6199999999999
2567,Dec,ราชบุรี,62.63,98376.0,248339.0,238470.0,9869.0,511.7299999999998,485.2099999999998,26.52
2567,Dec,ร้อยเอ็ด,58.35,37425.0,89305.0,87928.0,1377.0,156.18999999999994,152.80999999999997,3.379999999999999
2567,Dec,ลพบุรี,64.43,74179.0,417417.0,414971.0,2446.0,678.1299999999997,673.1099999999997,5.019999999999998
2567,Dec,ลำปาง,79.25,96899.0,228009.0,213635.0,14374.0,762.5599999999997,705.9799999999998,56.579999999999984
2567,Dec,ลำพูน,73.49,39424.0,152001.0,143482.0,8519.0,249.61,230.71000000000004,18.9
2567,Dec,ศรีษะเกษ,57.41,34801.0,111535.0,110629.0,906.0,182.86000000000007,180.41000000000005,2.45
2567,Dec,ศรีสะเกษ,57.41,34801.0,111535.0,110629.0,906.0,182.86000000000007,180.41000000000005,2.45
